python analyze_traffic.py --log-file logs/traffic_log_20250609_143649.csvtimestamp,flow_id,from_host,to_host,from_ip,to_ip,traffic_type,size_bytes,bandwidth_bps,latency_ms,duration_sec,packet_loss_pct,status,details,flow_start_time,flow_end_time
2025-06-09 13:57:03.278,flow_281,h2,h3,10.0.1.2,10.0.2.1,iperf,1572864,12600000,7.797,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.80ms",2025-06-09 13:57:03.278,2025-06-09 13:57:30.465
2025-06-09 13:57:11.319,flow_285,h1,h8,10.0.1.1,10.0.4.2,iperf,1572864,12600000,10.29,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 10.29ms",2025-06-09 13:57:11.319,2025-06-09 13:57:44.986
2025-06-09 13:57:23.850,flow_286,h5,h7,10.0.3.1,10.0.4.1,iperf,1572864,12600000,6.865,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 6.87ms",2025-06-09 13:57:23.850,2025-06-09 13:57:47.459
2025-06-09 13:57:24.352,flow_287,h1,h3,10.0.1.1,10.0.2.1,ping,320,0,16.545,5,0,SUCCESS,"Packet Loss: 0%, RTT: 9.064/16.545/35.816/9.861 ms",2025-06-09 13:57:24.352,2025-06-09 13:57:49.009
2025-06-09 13:56:48.222,flow_279,h4,h1,10.0.2.2,10.0.1.1,iperf,1572864,12600000,22.167,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 22.17ms",2025-06-09 13:56:48.222,2025-06-09 13:57:39.947
2025-06-09 13:57:32.867,flow_288,h2,h3,10.0.1.2,10.0.2.1,iperf,1572864,12600000,7.717,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.72ms",2025-06-09 13:57:32.867,2025-06-09 13:57:56.514
2025-06-09 13:57:47.407,flow_289,h6,h5,10.0.3.2,10.0.3.1,mtr,640,0,149.98,12.464095,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(148.1ms,0%loss) | small_pkt(148.9ms,0%loss) | large_pkt(149.8ms,0%loss) | rapid(153.1ms,0%loss) | Jitter: 3.3% | Successful: 4/4",2025-06-09 13:57:47.407,2025-06-09 13:57:59.871
2025-06-09 13:57:07.797,flow_282,h4,h5,10.0.2.2,10.0.3.1,iperf,1572864,12600000,8.894,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.89ms",2025-06-09 13:57:07.797,2025-06-09 13:58:00.034
2025-06-09 13:57:50.419,flow_291,h4,h2,10.0.2.2,10.0.1.2,ping,320,0,8.445,5,0,SUCCESS,"Packet Loss: 0%, RTT: 8.124/8.445/8.745/0.261 ms",2025-06-09 13:57:50.419,2025-06-09 13:58:06.111
2025-06-09 13:57:59.951,flow_294,h6,h5,10.0.3.2,10.0.3.1,iperf,1174405,9440000,51.362,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 51.36ms",2025-06-09 13:57:59.951,2025-06-09 13:58:13.700
2025-06-09 13:58:02.472,flow_295,h7,h8,10.0.4.1,10.0.4.2,mtr,640,0,0.11,12.110685,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(0.2ms,0%loss) | small_pkt(0.0ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 184.0% | Successful: 4/4",2025-06-09 13:58:02.472,2025-06-09 13:58:14.582
2025-06-09 13:57:49.916,flow_290,h4,h5,10.0.2.2,10.0.3.1,iperf,917504,7340000,60.278,20,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 7.34 Mbits/sec | Latency: 60.28ms",2025-06-09 13:57:49.916,2025-06-09 13:58:28.291
2025-06-09 13:58:15.519,flow_297,h1,h2,10.0.1.1,10.0.1.2,iperf,1174405,9440000,0.209,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 0.21ms",2025-06-09 13:58:15.519,2025-06-09 13:58:29.167
2025-06-09 13:58:30.571,flow_299,h3,h4,10.0.2.1,10.0.2.2,mtr,640,0,105.3,12.391314,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(18.5ms,0%loss) | small_pkt(64.0ms,0%loss) | large_pkt(151.6ms,0%loss) | rapid(187.1ms,0%loss) | Jitter: 160.2% | Successful: 4/4",2025-06-09 13:58:30.571,2025-06-09 13:58:42.962
2025-06-09 13:57:57.441,flow_293,h4,h6,10.0.2.2,10.0.3.2,iperf,1572864,12600000,45.688,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 45.69ms",2025-06-09 13:57:57.441,2025-06-09 13:58:50.399
2025-06-09 13:58:16.022,flow_298,h4,h7,10.0.2.2,10.0.4.1,ping,320,0,83.136,5,0,SUCCESS,"Packet Loss: 0%, RTT: 10.800/83.136/193.460/88.042 ms",2025-06-09 13:58:16.022,2025-06-09 13:58:54.423
2025-06-09 13:58:43.596,flow_301,h5,h7,10.0.3.1,10.0.4.1,iperf,1572864,12600000,7.995,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.00ms",2025-06-09 13:58:43.596,2025-06-09 13:59:07.224
2025-06-09 13:58:52.103,flow_302,h3,h7,10.0.2.1,10.0.4.1,mtr,640,0,9.69,17.985074,0.0,SUCCESS,"NetDiag: Good | Tests: basic(11.2ms,0%loss) | small_pkt(11.8ms,0%loss) | large_pkt(7.8ms,0%loss) | rapid(7.9ms,0%loss) | Jitter: 41.3% | Successful: 4/4",2025-06-09 13:58:52.103,2025-06-09 13:59:10.089
2025-06-09 13:58:54.608,flow_303,h3,h8,10.0.2.1,10.0.4.2,mtr,640,0,7.63,21.366245,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.8ms,0%loss) | small_pkt(7.4ms,0%loss) | large_pkt(7.8ms,0%loss) | rapid(7.5ms,0%loss) | Jitter: 5.3% | Successful: 4/4",2025-06-09 13:58:54.608,2025-06-09 13:59:15.974
2025-06-09 13:57:50.926,flow_292,h2,h4,10.0.1.2,10.0.2.2,iperf,1572864,12600000,20.187,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 20.19ms",2025-06-09 13:57:50.926,2025-06-09 13:58:51.523
2025-06-09 13:58:06.996,flow_296,h4,h5,10.0.2.2,10.0.3.1,iperf,1572864,12600000,69.363,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 69.36ms",2025-06-09 13:58:06.996,2025-06-09 13:59:16.672
2025-06-09 13:59:09.160,flow_304,h2,h6,10.0.1.2,10.0.3.2,mtr,640,0,7.89,11.909531,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(8.3ms,0%loss) | small_pkt(7.7ms,0%loss) | large_pkt(8.0ms,0%loss) | rapid(7.5ms,0%loss) | Jitter: 9.9% | Successful: 4/4",2025-06-09 13:59:09.160,2025-06-09 13:59:21.069
2025-06-09 13:58:31.076,flow_300,h4,h3,10.0.2.2,10.0.2.1,iperf,1174405,9440000,0.201,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 0.20ms",2025-06-09 13:58:31.076,2025-06-09 13:59:26.914
2025-06-09 13:59:21.176,flow_308,h3,h1,10.0.2.1,10.0.1.1,mtr,640,0,250.21,14.987229,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(302.8ms,0%loss) | small_pkt(314.2ms,0%loss) | large_pkt(191.9ms,0%loss) | rapid(191.9ms,0%loss) | Jitter: 48.9% | Successful: 4/4",2025-06-09 13:59:21.176,2025-06-09 13:59:36.163
2025-06-09 13:59:16.170,flow_306,h5,h7,10.0.3.1,10.0.4.1,iperf,1572864,12600000,68.808,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 68.81ms",2025-06-09 13:59:16.170,2025-06-09 13:59:39.884
2025-06-09 13:59:11.663,flow_305,h1,h3,10.0.1.1,10.0.2.1,iperf,917504,7340000,8.002,30,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 7.34 Mbits/sec | Latency: 8.00ms",2025-06-09 13:59:11.663,2025-06-09 13:59:47.168
2025-06-09 13:59:36.694,flow_311,h7,h5,10.0.4.1,10.0.3.1,mtr,640,0,29.45,12.062384,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(28.9ms,0%loss) | small_pkt(17.5ms,0%loss) | large_pkt(35.9ms,0%loss) | rapid(35.5ms,0%loss) | Jitter: 62.5% | Successful: 4/4",2025-06-09 13:59:36.694,2025-06-09 13:59:48.756
2025-06-09 13:59:18.674,flow_307,h1,h5,10.0.1.1,10.0.3.1,ping,320,0,25.117,5,0,SUCCESS,"Packet Loss: 0%, RTT: 17.784/25.117/33.557/5.722 ms",2025-06-09 13:59:18.674,2025-06-09 13:59:51.201
2025-06-09 13:59:34.191,flow_310,h6,h5,10.0.3.2,10.0.3.1,iperf,1174405,9440000,12.794,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 12.79ms",2025-06-09 13:59:34.191,2025-06-09 13:59:51.469
2025-06-09 13:59:50.240,flow_314,h8,h2,10.0.4.2,10.0.1.2,ping,320,0,11.166,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.880/11.166/24.394/6.637 ms",2025-06-09 13:59:50.240,2025-06-09 13:59:54.286
2025-06-09 13:59:52.754,flow_315,h1,h2,10.0.1.1,10.0.1.2,mtr,640,0,15.81,11.939822,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(6.8ms,0%loss) | small_pkt(16.7ms,0%loss) | large_pkt(18.4ms,0%loss) | rapid(21.3ms,0%loss) | Jitter: 91.8% | Successful: 4/4",2025-06-09 13:59:52.754,2025-06-09 14:00:04.694
2025-06-09 13:59:55.764,flow_317,h1,h8,10.0.1.1,10.0.4.2,ping,320,0,14.545,5,0,SUCCESS,"Packet Loss: 0%, RTT: 13.258/14.545/16.004/0.887 ms",2025-06-09 13:59:55.764,2025-06-09 14:00:08.725
2025-06-09 14:00:06.291,flow_318,h5,h4,10.0.3.1,10.0.2.2,ping,320,0,7.112,5,0,SUCCESS,"Packet Loss: 0%, RTT: 5.363/7.112/8.308/1.126 ms",2025-06-09 14:00:06.291,2025-06-09 14:00:10.307
2025-06-09 14:00:08.798,flow_319,h8,h1,10.0.4.2,10.0.1.1,mtr,640,0,16.74,11.941374,0.0,SUCCESS,"NetDiag: Good | Tests: basic(14.3ms,0%loss) | small_pkt(15.7ms,0%loss) | large_pkt(17.0ms,0%loss) | rapid(19.9ms,0%loss) | Jitter: 33.6% | Successful: 4/4",2025-06-09 14:00:08.798,2025-06-09 14:00:20.739
2025-06-09 13:59:21.677,flow_309,h3,h1,10.0.2.1,10.0.1.1,iperf,1572864,12600000,221.04,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 221.04ms",2025-06-09 13:59:21.677,2025-06-09 14:00:22.884
2025-06-09 13:59:45.216,flow_312,h2,h6,10.0.1.2,10.0.3.2,iperf,1572864,12600000,37.318,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 37.32ms",2025-06-09 13:59:45.216,2025-06-09 14:00:24.104
2025-06-09 13:59:47.725,flow_313,h2,h1,10.0.1.2,10.0.1.1,mtr,640,0,0.86,42.343198,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(0.0ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(3.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 361.3% | Successful: 4/4",2025-06-09 13:59:47.725,2025-06-09 14:00:30.068
2025-06-09 14:00:21.834,flow_321,h8,h7,10.0.4.2,10.0.4.1,iperf,675840,5410000,2.498,10,0,SUCCESS,"Transfer: 660 KBytes, Bandwidth: 5.41 Mbits/sec | Latency: 2.50ms",2025-06-09 14:00:21.834,2025-06-09 14:00:35.613
2025-06-09 14:00:26.849,flow_323,h5,h6,10.0.3.1,10.0.3.2,mtr,640,0,1.66,12.054372,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(0.2ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(1.4ms,0%loss) | rapid(5.0ms,0%loss) | Jitter: 293.3% | Successful: 4/4",2025-06-09 14:00:26.849,2025-06-09 14:00:38.904
2025-06-09 14:00:11.307,flow_320,h4,h7,10.0.2.2,10.0.4.1,iperf,1572864,12600000,8.511,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.51ms",2025-06-09 14:00:11.307,2025-06-09 14:00:44.977
2025-06-09 14:00:40.386,flow_326,h8,h7,10.0.4.2,10.0.4.1,mtr,640,0,74.04,12.14559,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(183.0ms,0%loss) | small_pkt(112.0ms,0%loss) | large_pkt(1.1ms,0%loss) | rapid(0.0ms,0%loss) | Jitter: 247.2% | Successful: 4/4",2025-06-09 14:00:40.386,2025-06-09 14:00:52.531
2025-06-09 14:00:24.342,flow_322,h2,h8,10.0.1.2,10.0.4.2,iperf,1174405,9440000,11.55,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 11.55ms",2025-06-09 14:00:24.342,2025-06-09 14:00:47.168
2025-06-09 14:00:53.910,flow_329,h5,h4,10.0.3.1,10.0.2.2,ping,320,0,14.494,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.743/14.494/24.756/7.808 ms",2025-06-09 14:00:53.910,2025-06-09 14:00:57.931
2025-06-09 13:59:53.258,flow_316,h4,h3,10.0.2.2,10.0.2.1,iperf,1174405,9440000,6.181,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 6.18ms",2025-06-09 13:59:53.258,2025-06-09 14:00:55.060
2025-06-09 14:00:31.359,flow_324,h3,h6,10.0.2.1,10.0.3.2,iperf,1572864,12600000,7.813,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.81ms",2025-06-09 14:00:31.359,2025-06-09 14:01:05.028
2025-06-09 14:01:08.939,flow_331,h6,h7,10.0.3.2,10.0.4.1,ping,320,0,9.454,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.242/9.454/13.531/2.671 ms",2025-06-09 14:01:08.939,2025-06-09 14:01:12.962
2025-06-09 14:01:09.451,flow_332,h6,h1,10.0.3.2,10.0.1.1,ping,320,0,11.069,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.432/11.069/15.527/2.652 ms",2025-06-09 14:01:09.451,2025-06-09 14:01:16.985
2025-06-09 14:01:13.970,flow_333,h4,h2,10.0.2.2,10.0.1.2,mtr,640,0,7.73,11.869817,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.8ms,0%loss) | small_pkt(7.9ms,0%loss) | large_pkt(7.5ms,0%loss) | rapid(7.8ms,0%loss) | Jitter: 4.8% | Successful: 4/4",2025-06-09 14:01:13.970,2025-06-09 14:01:25.840
2025-06-09 14:00:37.874,flow_325,h3,h6,10.0.2.1,10.0.3.2,iperf,1572864,12600000,50.359,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 50.36ms",2025-06-09 14:00:37.874,2025-06-09 14:01:28.812
2025-06-09 14:00:46.892,flow_327,h8,h5,10.0.4.2,10.0.3.1,iperf,1310720,10500000,7.969,30,0,SUCCESS,"Transfer: 1.25 MBytes, Bandwidth: 10.5 Mbits/sec | Latency: 7.97ms",2025-06-09 14:00:46.892,2025-06-09 14:01:31.669
2025-06-09 14:00:53.407,flow_328,h6,h8,10.0.3.2,10.0.4.2,iperf,1174405,9440000,9.874,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 9.87ms",2025-06-09 14:00:53.407,2025-06-09 14:01:07.185
2025-06-09 14:00:58.423,flow_330,h5,h8,10.0.3.1,10.0.4.2,iperf,917504,7340000,7.146,20,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 7.34 Mbits/sec | Latency: 7.15ms",2025-06-09 14:00:58.423,2025-06-09 14:01:22.180
2025-06-09 14:01:18.479,flow_334,h1,h7,10.0.1.1,10.0.4.1,iperf,1174405,9440000,7.484,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 7.48ms",2025-06-09 14:01:18.479,2025-06-09 14:01:32.075
2025-06-09 14:01:34.002,flow_337,h3,h4,10.0.2.1,10.0.2.2,mtr,640,0,7.29,11.920421,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(6.0ms,0%loss) | small_pkt(5.6ms,0%loss) | large_pkt(7.6ms,0%loss) | rapid(9.9ms,0%loss) | Jitter: 59.7% | Successful: 4/4",2025-06-09 14:01:34.002,2025-06-09 14:01:45.923
2025-06-09 14:01:26.989,flow_335,h2,h4,10.0.1.2,10.0.2.2,iperf,1572864,12600000,7.376,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.38ms",2025-06-09 14:01:26.989,2025-06-09 14:01:50.623
2025-06-09 14:01:29.494,flow_336,h5,h8,10.0.3.1,10.0.4.2,iperf,1572864,12600000,36.411,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 36.41ms",2025-06-09 14:01:29.494,2025-06-09 14:01:53.300
2025-06-09 14:01:46.042,flow_341,h6,h3,10.0.3.2,10.0.2.1,mtr,640,0,8.15,11.955634,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(8.6ms,0%loss) | small_pkt(7.4ms,0%loss) | large_pkt(8.3ms,0%loss) | rapid(8.4ms,0%loss) | Jitter: 14.3% | Successful: 4/4",2025-06-09 14:01:46.042,2025-06-09 14:01:57.998
2025-06-09 14:01:35.515,flow_340,h3,h4,10.0.2.1,10.0.2.2,mtr,640,0,3.79,22.489149,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(10.6ms,0%loss) | small_pkt(4.5ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 277.0% | Successful: 4/4",2025-06-09 14:01:35.515,2025-06-09 14:01:58.004
2025-06-09 14:01:55.060,flow_343,h8,h6,10.0.4.2,10.0.3.2,mtr,640,0,7.99,11.893915,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(8.2ms,0%loss) | small_pkt(8.0ms,0%loss) | large_pkt(8.0ms,0%loss) | rapid(7.8ms,0%loss) | Jitter: 5.2% | Successful: 4/4",2025-06-09 14:01:55.060,2025-06-09 14:02:06.954
2025-06-09 14:01:59.590,flow_344,h4,h2,10.0.2.2,10.0.1.2,mtr,640,0,21.97,11.935365,0.0,SUCCESS,"NetDiag: Good | Tests: basic(22.2ms,0%loss) | small_pkt(20.8ms,0%loss) | large_pkt(22.7ms,0%loss) | rapid(22.2ms,0%loss) | Jitter: 8.5% | Successful: 4/4",2025-06-09 14:01:59.590,2025-06-09 14:02:11.526
2025-06-09 14:01:52.550,flow_342,h2,h3,10.0.1.2,10.0.2.1,iperf,1572864,12600000,8.168,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.17ms",2025-06-09 14:01:52.550,2025-06-09 14:02:19.642
2025-06-09 14:02:08.616,flow_346,h7,h2,10.0.4.1,10.0.1.2,mtr,640,0,24.93,11.964533,0.0,SUCCESS,"NetDiag: Good | Tests: basic(24.4ms,0%loss) | small_pkt(26.1ms,0%loss) | large_pkt(25.2ms,0%loss) | rapid(24.0ms,0%loss) | Jitter: 8.5% | Successful: 4/4",2025-06-09 14:02:08.616,2025-06-09 14:02:20.581
2025-06-09 14:01:34.506,flow_338,h5,h7,10.0.3.1,10.0.4.1,iperf,1572864,12600000,13.926,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 13.93ms",2025-06-09 14:01:34.506,2025-06-09 14:02:16.919
2025-06-09 14:02:22.159,flow_349,h7,h3,10.0.4.1,10.0.2.1,mtr,640,0,13.04,11.931901,0.0,SUCCESS,"NetDiag: Good | Tests: basic(11.9ms,0%loss) | small_pkt(11.0ms,0%loss) | large_pkt(13.4ms,0%loss) | rapid(15.8ms,0%loss) | Jitter: 37.1% | Successful: 4/4",2025-06-09 14:02:22.159,2025-06-09 14:02:34.091
2025-06-09 14:02:13.118,flow_347,h5,h8,10.0.3.1,10.0.4.2,iperf,1572864,12600000,13.276,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 13.28ms",2025-06-09 14:02:13.118,2025-06-09 14:02:40.586
2025-06-09 14:01:35.011,flow_339,h2,h3,10.0.1.2,10.0.2.1,iperf,1572864,12600000,14.005,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 14.01ms",2025-06-09 14:01:35.011,2025-06-09 14:02:49.865
2025-06-09 14:02:21.658,flow_348,h6,h4,10.0.3.2,10.0.2.2,iperf,1572864,12600000,7.836,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.84ms",2025-06-09 14:02:21.658,2025-06-09 14:02:55.886
2025-06-09 14:02:22.661,flow_350,h6,h8,10.0.3.2,10.0.4.2,mtr,640,0,9.77,43.175401,0.0,SUCCESS,"NetDiag: Good | Tests: basic(11.9ms,0%loss) | small_pkt(10.8ms,0%loss) | large_pkt(8.3ms,0%loss) | rapid(8.1ms,0%loss) | Jitter: 38.9% | Successful: 4/4",2025-06-09 14:02:22.661,2025-06-09 14:03:05.837
2025-06-09 14:02:56.751,flow_354,h8,h5,10.0.4.2,10.0.3.1,mtr,640,0,8.55,11.966957,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(9.2ms,0%loss) | small_pkt(8.8ms,0%loss) | large_pkt(8.0ms,0%loss) | rapid(8.2ms,0%loss) | Jitter: 14.6% | Successful: 4/4",2025-06-09 14:02:56.751,2025-06-09 14:03:08.718
2025-06-09 14:02:00.097,flow_345,h2,h3,10.0.1.2,10.0.2.1,mtr,640,0,9.65,69.866037,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(14.3ms,0%loss) | small_pkt(7.9ms,0%loss) | large_pkt(8.3ms,0%loss) | rapid(8.1ms,0%loss) | Jitter: 66.9% | Successful: 4/4",2025-06-09 14:02:00.097,2025-06-09 14:03:09.963
2025-06-09 14:03:07.316,flow_355,h5,h2,10.0.3.1,10.0.1.2,ping,320,0,7.998,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.413/7.998/8.472/0.354 ms",2025-06-09 14:03:07.316,2025-06-09 14:03:11.353
2025-06-09 14:02:41.694,flow_352,h2,h7,10.0.1.2,10.0.4.1,mtr,640,0,15.68,34.14284,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(9.4ms,0%loss) | small_pkt(8.0ms,0%loss) | large_pkt(23.9ms,0%loss) | rapid(21.4ms,0%loss) | Jitter: 101.5% | Successful: 4/4",2025-06-09 14:02:41.694,2025-06-09 14:03:15.837
2025-06-09 14:03:09.822,flow_356,h3,h1,10.0.2.1,10.0.1.1,iperf,1174405,9440000,9.26,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 9.26ms",2025-06-09 14:03:09.822,2025-06-09 14:03:23.398
2025-06-09 14:03:12.335,flow_357,h8,h6,10.0.4.2,10.0.3.2,mtr,640,0,16.25,11.942202,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(14.0ms,0%loss) | small_pkt(13.4ms,0%loss) | large_pkt(15.6ms,0%loss) | rapid(22.0ms,0%loss) | Jitter: 53.2% | Successful: 4/4",2025-06-09 14:03:12.335,2025-06-09 14:03:24.278
2025-06-09 14:03:12.841,flow_358,h5,h6,10.0.3.1,10.0.3.2,mtr,640,0,8.37,11.894718,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(5.9ms,0%loss) | small_pkt(4.4ms,0%loss) | large_pkt(9.3ms,0%loss) | rapid(13.9ms,0%loss) | Jitter: 114.5% | Successful: 4/4",2025-06-09 14:03:12.841,2025-06-09 14:03:24.735
2025-06-09 14:02:52.223,flow_353,h2,h1,10.0.1.2,10.0.1.1,mtr,640,0,1.45,33.541766,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(0.2ms,0%loss) | small_pkt(2.5ms,0%loss) | large_pkt(3.0ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 203.1% | Successful: 4/4",2025-06-09 14:02:52.223,2025-06-09 14:03:25.765
2025-06-09 14:03:26.377,flow_361,h5,h2,10.0.3.1,10.0.1.2,ping,320,0,7.321,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.849/7.321/7.924/0.423 ms",2025-06-09 14:03:26.377,2025-06-09 14:03:30.417
2025-06-09 14:03:17.355,flow_359,h3,h4,10.0.2.1,10.0.2.2,mtr,640,0,1.15,18.154116,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(4.4ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 370.9% | Successful: 4/4",2025-06-09 14:03:17.355,2025-06-09 14:03:35.509
2025-06-09 14:02:35.183,flow_351,h7,h6,10.0.4.1,10.0.3.2,iperf,1572864,12600000,23.638,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 23.64ms",2025-06-09 14:02:35.183,2025-06-09 14:03:37.043
2025-06-09 14:03:27.379,flow_363,h4,h6,10.0.2.2,10.0.3.2,mtr,640,0,17.8,11.969919,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(21.6ms,0%loss) | small_pkt(21.7ms,0%loss) | large_pkt(20.1ms,0%loss) | rapid(7.8ms,0%loss) | Jitter: 78.1% | Successful: 4/4",2025-06-09 14:03:27.379,2025-06-09 14:03:39.349
2025-06-09 14:03:38.912,flow_366,h6,h3,10.0.3.2,10.0.2.1,ping,320,0,12.581,5,0,SUCCESS,"Packet Loss: 0%, RTT: 12.006/12.581/13.896/0.688 ms",2025-06-09 14:03:38.912,2025-06-09 14:03:42.940
2025-06-09 14:03:31.894,flow_364,h5,h8,10.0.3.1,10.0.4.2,mtr,640,0,8.09,11.937813,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.8ms,0%loss) | small_pkt(8.0ms,0%loss) | large_pkt(8.3ms,0%loss) | rapid(8.2ms,0%loss) | Jitter: 7.0% | Successful: 4/4",2025-06-09 14:03:31.894,2025-06-09 14:03:43.832
2025-06-09 14:03:44.426,flow_369,h3,h7,10.0.2.1,10.0.4.1,mtr,640,0,13.33,11.911866,0.0,SUCCESS,"NetDiag: Good | Tests: basic(11.7ms,0%loss) | small_pkt(11.0ms,0%loss) | large_pkt(13.8ms,0%loss) | rapid(16.7ms,0%loss) | Jitter: 42.8% | Successful: 4/4",2025-06-09 14:03:44.426,2025-06-09 14:03:56.338
2025-06-09 14:03:43.923,flow_368,h4,h6,10.0.2.2,10.0.3.2,iperf,1174405,9440000,7.88,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 7.88ms",2025-06-09 14:03:43.923,2025-06-09 14:03:57.514
